invoice_no,invoice_date,customer_id,country
553614,2011-05-18 10:48:00,16684,United Kingdom
563091,2011-08-11 17:02:00,12994,United Kingdom
C567715,2011-09-22 10:12:00,16160,United Kingdom
554106,2011-05-22 14:05:00,12710,Germany
C572120,2011-10-20 19:29:00,14911,EIRE
557123,2011-06-16 17:56:00,15555,United Kingdom
C580698,2011-12-05 16:12:00,17426,United Kingdom
569825,2011-10-06 12:23:00,15805,United Kingdom
554560,2011-05-25 10:35:00,13317,United Kingdom
544400,2011-02-18 12:31:00,14101,United Kingdom
543012,2011-02-02 13:28:00,17961,United Kingdom
574281,2011-11-03 14:47:00,14856,United Kingdom
559057,2011-07-06 09:46:00,13089,United Kingdom
559684,2011-07-11 15:05:00,14367,United Kingdom
C581012,2011-12-07 09:24:00,13014,United Kingdom
536566,2010-12-01 15:21:00,16928,United Kingdom
566328,2011-09-12 12:19:00,13743,United Kingdom
550995,2011-04-26 08:33:00,16722,United Kingdom
551860,2011-05-04 15:41:00,15508,United Kingdom
569404,2011-10-04 09:03:00,13319,United Kingdom
566918,2011-09-15 14:50:00,12722,France
569640,2011-10-05 12:25:00,12471,Germany
548901,2011-04-04 16:47:00,ANONYMOUS,United Kingdom
558090,2011-06-26 12:51:00,14808,United Kingdom
559885,2011-07-13 11:35:00,16843,United Kingdom
543245,2011-02-04 14:08:00,16725,United Kingdom
563590,2011-08-17 20:02:00,17450,United Kingdom
565614,2011-09-05 15:20:00,17309,United Kingdom
573407,2011-10-30 15:58:00,18067,United Kingdom
579683,2011-11-30 13:35:00,ANONYMOUS,United Kingdom
553391,2011-05-16 16:42:00,ANONYMOUS,United Kingdom
569381,2011-10-03 16:44:00,ANONYMOUS,United Kingdom
544295,2011-02-17 12:43:00,14298,United Kingdom
558235,2011-06-27 14:41:00,16242,United Kingdom
C573180,2011-10-28 11:00:00,ANONYMOUS,United Kingdom
C551585,2011-05-03 11:23:00,12483,Sweden
558355,2011-06-28 14:58:00,13614,United Kingdom
562891,2011-08-10 12:18:00,13468,United Kingdom
574428,2011-11-04 11:26:00,ANONYMOUS,United Kingdom
579885,2011-11-30 17:37:00,15444,United Kingdom
560276,2011-07-17 15:11:00,14606,United Kingdom
561913,2011-08-01 11:12:00,13184,United Kingdom
539564,2010-12-20 11:45:00,18092,United Kingdom
568167,2011-09-25 12:45:00,15706,United Kingdom
575722,2011-11-10 18:20:00,ANONYMOUS,United Kingdom
545820,2011-03-07 12:46:00,13884,United Kingdom
562960,2011-08-11 10:22:00,14911,EIRE
563532,2011-08-17 11:04:00,17511,United Kingdom
555408,2011-06-03 08:54:00,13294,United Kingdom
545978,2011-03-08 12:19:00,13975,United Kingdom
545154,2011-02-28 13:09:00,12921,United Kingdom
561100,2011-07-25 11:01:00,15289,United Kingdom
578847,2011-11-25 17:31:00,ANONYMOUS,United Kingdom
C567952,2011-09-23 08:26:00,18226,United Kingdom
C572989,2011-10-27 10:53:00,15786,United Kingdom
C553560,2011-05-17 17:14:00,14931,Channel Islands
576581,2011-11-15 14:15:00,15955,United Kingdom
575492,2011-11-10 08:06:00,18236,United Kingdom
564325,2011-08-24 13:27:00,13694,United Kingdom
540473,2011-01-07 14:31:00,17284,United Kingdom
562570,2011-08-07 12:10:00,14079,United Kingdom
568136,2011-09-25 10:30:00,13630,United Kingdom
577517,2011-11-20 13:16:00,16710,United Kingdom
573430,2011-10-31 10:38:00,13813,Germany
569660,2011-10-05 13:05:00,17382,United Kingdom
565124,2011-09-01 12:09:00,12436,Norway
537615,2010-12-07 13:30:00,15898,United Kingdom
545670,2011-03-06 10:07:00,15465,United Kingdom
541293,2011-01-17 13:39:00,15311,United Kingdom
577087,2011-11-17 15:55:00,12464,Belgium
574721,2011-11-06 14:43:00,17920,United Kingdom
580064,2011-12-01 13:32:00,18077,United Kingdom
543484,2011-02-09 10:11:00,12721,France
554795,2011-05-26 12:46:00,14210,United Kingdom
575877,2011-11-11 13:25:00,14907,United Kingdom
539220,2010-12-16 12:56:00,ANONYMOUS,United Kingdom
C547230,2011-03-21 16:06:00,18189,United Kingdom
580713,2011-12-05 16:37:00,18030,United Kingdom
570002,2011-10-07 09:16:00,12477,Germany
547819,2011-03-25 14:45:00,12748,United Kingdom
570858,2011-10-12 15:15:00,ANONYMOUS,United Kingdom
550193,2011-04-15 09:27:00,13952,United Kingdom
537038,2010-12-05 10:12:00,15465,United Kingdom
573185,2011-10-28 11:34:00,17730,United Kingdom
550496,2011-04-18 15:05:00,ANONYMOUS,United Kingdom
553541,2011-05-17 15:33:00,ANONYMOUS,United Kingdom
566962,2011-09-15 17:07:00,16764,United Kingdom
550312,2011-04-17 11:18:00,13089,United Kingdom
557482,2011-06-20 14:11:00,ANONYMOUS,United Kingdom
C551892,2011-05-05 09:58:00,16265,United Kingdom
C560733,2011-07-20 14:55:00,15298,United Kingdom
580907,2011-12-06 13:13:00,13507,United Kingdom
578078,2011-11-22 16:24:00,12586,Italy
549462,2011-04-08 14:21:00,ANONYMOUS,United Kingdom
580152,2011-12-02 10:22:00,12364,Belgium
564301,2011-08-24 11:54:00,14299,United Kingdom
546090,2011-03-09 11:48:00,16525,United Kingdom
556806,2011-06-14 15:16:00,15125,United Kingdom
C553512,2011-05-17 13:50:00,15005,United Kingdom
580322,2011-12-02 15:48:00,17567,United Kingdom
569517,2011-10-04 14:14:00,ANONYMOUS,United Kingdom
572499,2011-10-24 14:10:00,15786,United Kingdom
C576241,2011-11-14 13:35:00,13447,United Kingdom
571704,2011-10-18 15:15:00,ANONYMOUS,United Kingdom
579747,2011-11-30 14:40:00,12528,Germany
575732,2011-11-11 08:19:00,12712,Germany
563956,2011-08-22 11:03:00,14282,United Kingdom
540406,2011-01-07 09:53:00,13798,United Kingdom
553919,2011-05-20 08:41:00,17416,United Kingdom
579134,2011-11-28 12:38:00,13115,United Kingdom
571111,2011-10-13 16:37:00,14976,United Kingdom
547708,2011-03-24 18:34:00,17450,United Kingdom
576672,2011-11-16 11:59:00,12731,France
549116,2011-04-06 12:49:00,16670,United Kingdom
C536854,2010-12-03 10:09:00,15240,United Kingdom
559370,2011-07-08 10:01:00,17042,United Kingdom
546464,2011-03-14 10:57:00,13225,United Kingdom
537633,2010-12-07 15:14:00,ANONYMOUS,United Kingdom
554032,2011-05-20 14:04:00,13824,United Kingdom
574994,2011-11-08 11:03:00,17870,United Kingdom
541680,2011-01-20 14:18:00,14062,United Kingdom
542153,2011-01-26 10:33:00,13534,United Kingdom
541509,2011-01-18 16:31:00,13263,United Kingdom
C539568,2010-12-20 11:59:00,13267,United Kingdom
544190,2011-02-16 16:56:00,13089,United Kingdom
553879,2011-05-19 15:15:00,15791,United Kingdom
C541089,2011-01-13 12:41:00,14229,United Kingdom
564650,2011-08-26 14:17:00,14646,Netherlands
555651,2011-06-06 14:02:00,17361,United Kingdom
575950,2011-11-13 11:53:00,16983,United Kingdom
549250,2011-04-07 12:10:00,14446,United Kingdom
549920,2011-04-13 09:52:00,18236,United Kingdom
573082,2011-10-27 14:21:00,17173,United Kingdom
570227,2011-10-09 13:21:00,13260,United Kingdom
564841,2011-08-30 13:42:00,ANONYMOUS,United Kingdom
580243,2011-12-02 12:19:00,16333,United Kingdom
571694,2011-10-18 14:44:00,13308,United Kingdom
571116,2011-10-13 17:46:00,ANONYMOUS,United Kingdom
573371,2011-10-30 13:34:00,13113,United Kingdom
541285,2011-01-17 12:45:00,13001,United Kingdom
563857,2011-08-19 15:44:00,12968,United Kingdom
C546907,2011-03-17 18:46:00,16422,United Kingdom
577026,2011-11-17 12:55:00,17237,United Kingdom
548715,2011-04-03 15:22:00,17758,United Kingdom
568178,2011-09-25 13:32:00,18155,United Kingdom
567375,2011-09-20 09:45:00,14766,United Kingdom
537674,2010-12-08 09:51:00,15628,United Kingdom
551501,2011-04-28 16:53:00,16422,United Kingdom
558644,2011-07-01 10:16:00,14156,EIRE
572061,2011-10-20 12:53:00,12474,Germany
546927,2011-03-18 10:15:00,16672,United Kingdom
570485,2011-10-10 17:09:00,14911,EIRE
C540347,2011-01-06 13:56:00,16424,United Kingdom
572281,2011-10-23 11:10:00,17211,United Kingdom
567456,2011-09-20 12:16:00,16029,United Kingdom
574355,2011-11-04 10:48:00,18102,United Kingdom
556486,2011-06-12 13:22:00,17422,United Kingdom
567342,2011-09-19 15:04:00,16235,United Kingdom
576081,2011-11-14 08:16:00,15203,United Kingdom
545301,2011-03-01 12:26:00,12679,France
539327,2010-12-17 09:24:00,12600,Germany
580314,2011-12-02 15:11:00,13969,United Kingdom
566577,2011-09-13 13:29:00,ANONYMOUS,United Kingdom
C552564,2011-05-10 11:55:00,13694,United Kingdom
577165,2011-11-18 10:27:00,13171,United Kingdom
558684,2011-07-01 11:29:00,14016,EIRE
545066,2011-02-27 14:44:00,13610,United Kingdom
570198,2011-10-07 15:50:00,ANONYMOUS,United Kingdom
577063,2011-11-17 14:41:00,17183,United Kingdom
538173,2010-12-10 09:35:00,ANONYMOUS,United Kingdom
556443,2011-06-10 15:28:00,12712,Germany
577476,2011-11-20 11:31:00,12540,Spain
546026,2011-03-08 17:43:00,ANONYMOUS,United Kingdom
550662,2011-04-20 09:29:00,15078,United Kingdom
C570775,2011-10-12 11:45:00,12664,Finland
580673,2011-12-05 14:30:00,13089,United Kingdom
564734,2011-08-28 13:32:00,12484,Spain
561430,2011-07-27 11:29:00,15172,United Kingdom
C556117,2011-06-09 09:44:00,12802,Netherlands
557038,2011-06-16 13:57:00,14037,United Kingdom
546377,2011-03-11 12:13:00,15049,United Kingdom
C540388,2011-01-06 17:59:00,13115,United Kingdom
C580597,2011-12-05 11:02:00,16360,United Kingdom
558914,2011-07-05 09:32:00,ANONYMOUS,United Kingdom
543196,2011-02-04 12:29:00,13309,United Kingdom
546767,2011-03-16 14:51:00,12971,United Kingdom
570882,2011-10-13 09:45:00,13930,United Kingdom
554557,2011-05-25 10:12:00,15804,United Kingdom
C567540,2011-09-21 10:00:00,12384,Switzerland
580731,2011-12-05 17:36:00,17383,United Kingdom
537462,2010-12-07 10:06:00,17228,United Kingdom
536791,2010-12-02 15:27:00,17850,United Kingdom
571840,2011-10-19 12:16:00,13590,United Kingdom
569933,2011-10-06 17:51:00,ANONYMOUS,United Kingdom
566087,2011-09-09 10:24:00,13319,United Kingdom
C575588,2011-11-10 12:04:00,14064,United Kingdom
580745,2011-12-06 09:32:00,13694,United Kingdom
565233,2011-09-02 09:34:00,ANONYMOUS,United Kingdom
556781,2011-06-14 12:47:00,13384,United Kingdom
C554872,2011-05-27 10:59:00,16341,United Kingdom
C552570,2011-05-10 12:07:00,15676,United Kingdom
562204,2011-08-03 12:54:00,16324,United Kingdom
577525,2011-11-20 13:37:00,16905,United Kingdom
C559252,2011-07-07 11:42:00,12980,United Kingdom
553352,2011-05-16 13:41:00,13089,United Kingdom
563547,2011-08-17 12:29:00,ANONYMOUS,EIRE
548542,2011-03-31 18:05:00,13918,United Kingdom
566729,2011-09-14 13:23:00,14562,United Kingdom
540511,2011-01-09 11:34:00,14472,United Kingdom
560473,2011-07-19 10:42:00,12431,Australia
C547854,2011-03-27 12:12:00,14586,United Kingdom
544969,2011-02-25 11:32:00,15712,United Kingdom
C556327,2011-06-10 11:22:00,17659,United Kingdom
581208,2011-12-07 18:35:00,ANONYMOUS,United Kingdom
574715,2011-11-06 14:33:00,14135,United Kingdom
558812,2011-07-04 11:35:00,16265,United Kingdom
566272,2011-09-11 13:51:00,14487,United Kingdom
575643,2011-11-10 14:09:00,13267,United Kingdom
570874,2011-10-12 16:42:00,ANONYMOUS,United Kingdom
560382,2011-07-18 12:49:00,17389,United Kingdom
553177,2011-05-15 11:23:00,13094,United Kingdom
577742,2011-11-21 13:41:00,13755,United Kingdom
567461,2011-09-20 12:31:00,ANONYMOUS,United Kingdom
C569370,2011-10-03 15:41:00,12484,Spain
551654,2011-05-03 12:04:00,16837,United Kingdom
563165,2011-08-12 12:36:00,14646,Netherlands
563901,2011-08-21 11:05:00,17097,Spain
570851,2011-10-12 14:46:00,12583,France
544462,2011-02-20 14:21:00,17050,United Kingdom
578425,2011-11-24 12:01:00,12705,Germany
537471,2010-12-07 10:51:00,14344,United Kingdom
540906,2011-01-12 11:51:00,16701,United Kingdom
536744,2010-12-02 13:36:00,14466,United Kingdom
574274,2011-11-03 14:33:00,16500,United Kingdom
556878,2011-06-15 12:01:00,15574,United Kingdom
562104,2011-08-02 14:31:00,ANONYMOUS,United Kingdom
551663,2011-05-03 12:34:00,ANONYMOUS,United Kingdom
548144,2011-03-29 12:29:00,13798,United Kingdom
C549931,2011-04-13 10:40:00,ANONYMOUS,United Kingdom
545294,2011-03-01 12:07:00,17965,United Kingdom
553996,2011-05-20 11:33:00,15220,United Kingdom
569533,2011-10-04 15:21:00,16374,United Kingdom
C560396,2011-07-18 13:49:00,18087,United Kingdom
537915,2010-12-09 10:55:00,12797,Portugal
537849,2010-12-08 15:35:00,13777,United Kingdom
C560540,2011-07-19 12:26:00,12415,Australia
578151,2011-11-23 11:18:00,16020,United Kingdom
575391,2011-11-09 15:36:00,14354,United Kingdom
541436,2011-01-18 10:41:00,15291,United Kingdom
561633,2011-07-28 14:33:00,17949,United Kingdom
562353,2011-08-04 13:15:00,16180,United Kingdom
539579,2010-12-20 12:51:00,16713,United Kingdom
562589,2011-08-07 15:16:00,15198,United Kingdom
C541573,2011-01-19 12:47:00,15311,United Kingdom
C537812,2010-12-08 13:33:00,14299,United Kingdom
546981,2011-03-18 12:21:00,14066,United Kingdom
563349,2011-08-15 13:51:00,14623,United Kingdom
574306,2011-11-03 16:37:00,17481,United Kingdom
557146,2011-06-17 10:44:00,17139,United Kingdom
536819,2010-12-02 17:12:00,13402,United Kingdom
C563918,2011-08-21 13:47:00,14572,United Kingdom
550997,2011-04-26 09:04:00,17735,United Kingdom
557940,2011-06-23 15:48:00,18017,United Kingdom
567487,2011-09-20 13:53:00,17340,United Kingdom
574043,2011-11-02 13:13:00,16367,United Kingdom
549163,2011-04-06 17:18:00,ANONYMOUS,United Kingdom
576095,2011-11-14 09:13:00,14904,United Kingdom
539662,2010-12-21 10:18:00,14135,United Kingdom
576064,2011-11-13 15:37:00,12508,France
539087,2010-12-16 09:44:00,13093,United Kingdom
546732,2011-03-16 11:41:00,14606,United Kingdom
556232,2011-06-09 15:15:00,ANONYMOUS,United Kingdom
C570290,2011-10-10 11:54:00,14665,United Kingdom
572134,2011-10-21 10:13:00,12500,Germany
561470,2011-07-27 13:14:00,12523,France
541518,2011-01-19 09:05:00,12451,Switzerland
569483,2011-10-04 12:45:00,14057,United Kingdom
573981,2011-11-02 11:05:00,ANONYMOUS,United Kingdom
553926,2011-05-20 09:47:00,12955,United Kingdom
558126,2011-06-27 10:29:00,15482,United Kingdom
580607,2011-12-05 11:39:00,15290,United Kingdom
557753,2011-06-22 13:00:00,17877,United Kingdom
575193,2011-11-09 09:34:00,12681,France
536617,2010-12-02 10:17:00,13941,United Kingdom
C554530,2011-05-24 17:28:00,15596,United Kingdom
547343,2011-03-22 11:54:00,ANONYMOUS,United Kingdom
544160,2011-02-16 12:49:00,16494,United Kingdom
569372,2011-10-03 16:04:00,ANONYMOUS,United Kingdom
560833,2011-07-21 12:14:00,16891,United Kingdom
574490,2011-11-04 13:04:00,17690,United Kingdom
544918,2011-02-24 16:30:00,13081,United Kingdom
548351,2011-03-30 14:51:00,13001,United Kingdom
542995,2011-02-02 12:09:00,13728,United Kingdom
C550300,2011-04-17 10:10:00,17243,United Kingdom
561603,2011-07-28 12:06:00,14855,United Kingdom
C539057,2010-12-15 16:40:00,18230,United Kingdom
559315,2011-07-07 13:52:00,13456,United Kingdom
542432,2011-01-28 10:40:00,13538,United Kingdom
538368,2010-12-12 10:57:00,15503,United Kingdom
C558901,2011-07-04 16:07:00,18171,United Kingdom
537870,2010-12-08 17:08:00,ANONYMOUS,United Kingdom
579670,2011-11-30 12:36:00,15611,United Kingdom
562771,2011-08-09 12:00:00,13113,United Kingdom
547921,2011-03-28 13:28:00,14766,United Kingdom
541870,2011-01-24 09:39:00,ANONYMOUS,United Kingdom
538808,2010-12-14 12:11:00,14057,United Kingdom
C575055,2011-11-08 12:22:00,14329,United Kingdom
549691,2011-04-11 13:42:00,13549,United Kingdom
578373,2011-11-24 11:19:00,17451,United Kingdom
560185,2011-07-15 11:50:00,14676,United Kingdom
553319,2011-05-16 12:05:00,16705,United Kingdom
537008,2010-12-03 15:37:00,ANONYMOUS,United Kingdom
549128,2011-04-06 14:25:00,16713,United Kingdom
542371,2011-01-27 13:29:00,12468,Germany
555939,2011-06-08 09:58:00,17659,United Kingdom
554147,2011-05-23 10:48:00,12423,Belgium
538525,2010-12-13 09:39:00,12540,Spain
577011,2011-11-17 12:19:00,15657,United Kingdom
553481,2011-05-17 12:06:00,ANONYMOUS,United Kingdom
554118,2011-05-22 15:26:00,16592,United Kingdom
559825,2011-07-12 17:41:00,ANONYMOUS,United Kingdom
576932,2011-11-17 11:12:00,15443,United Kingdom
548176,2011-03-29 14:20:00,13439,United Kingdom
C565025,2011-08-31 16:32:00,13050,United Kingdom
C554330,2011-05-23 17:08:00,12749,United Kingdom
556244,2011-06-09 16:08:00,15867,United Kingdom
574745,2011-11-07 08:26:00,14911,EIRE
552353,2011-05-09 12:14:00,17612,United Kingdom
558911,2011-07-05 09:23:00,14189,United Kingdom
540816,2011-01-11 12:55:00,15518,United Kingdom
580659,2011-12-05 13:46:00,17811,United Kingdom
567911,2011-09-22 17:00:00,14854,United Kingdom
557528,2011-06-21 09:49:00,17159,United Kingdom
C577752,2011-11-21 14:37:00,16670,United Kingdom
571098,2011-10-13 15:38:00,17841,United Kingdom
571412,2011-10-17 12:33:00,17734,United Kingdom
545060,2011-02-27 13:47:00,15547,United Kingdom
568553,2011-09-27 15:17:00,15674,United Kingdom
568786,2011-09-29 09:16:00,15144,United Kingdom
561803,2011-07-29 14:39:00,17926,United Kingdom
C573929,2011-11-02 10:14:00,17811,United Kingdom
573400,2011-10-30 15:38:00,17796,United Kingdom
562132,2011-08-03 09:40:00,13384,United Kingdom
573139,2011-10-27 17:29:00,14716,United Kingdom
560718,2011-07-20 13:30:00,17677,United Kingdom
547224,2011-03-21 15:15:00,ANONYMOUS,United Kingdom
568383,2011-09-27 09:39:00,13514,United Kingdom
554496,2011-05-24 14:25:00,18173,United Kingdom
567477,2011-09-20 13:20:00,16327,United Kingdom
546658,2011-03-15 14:21:00,15150,United Kingdom
563465,2011-08-16 14:55:00,16168,United Kingdom
546421,2011-03-13 11:21:00,13700,United Kingdom
542132,2011-01-25 15:59:00,12691,France
559605,2011-07-11 11:33:00,15045,United Kingdom
543753,2011-02-11 14:15:00,ANONYMOUS,United Kingdom
576185,2011-11-14 11:25:00,ANONYMOUS,United Kingdom
562812,2011-08-09 15:32:00,13217,United Kingdom
542580,2011-01-28 14:58:00,ANONYMOUS,United Kingdom
573409,2011-10-30 16:00:00,14112,United Kingdom
566821,2011-09-15 11:33:00,14227,United Kingdom
C566960,2011-09-15 17:02:00,12616,France
554159,2011-05-23 11:48:00,12464,Belgium
C572398,2011-10-24 11:55:00,ANONYMOUS,United Kingdom
537871,2010-12-08 17:20:00,12748,United Kingdom
561086,2011-07-25 09:32:00,ANONYMOUS,United Kingdom
565456,2011-09-04 16:12:00,16629,United Kingdom
C548357,2011-03-30 15:14:00,15785,United Kingdom
575919,2011-11-11 17:00:00,15311,United Kingdom
538534,2010-12-13 10:36:00,15881,United Kingdom
577613,2011-11-21 10:02:00,14911,EIRE
539607,2010-12-20 14:10:00,12681,France
543010,2011-02-02 13:16:00,18250,United Kingdom
580127,2011-12-01 17:51:00,14911,EIRE
C579496,2011-11-29 15:38:00,18161,United Kingdom
558058,2011-06-24 15:00:00,14766,United Kingdom
546896,2011-03-17 18:24:00,ANONYMOUS,United Kingdom
541985,2011-01-24 15:52:00,15052,United Kingdom
547134,2011-03-21 11:57:00,15996,United Kingdom
550661,2011-04-20 09:20:00,12656,France
566746,2011-09-14 15:18:00,13321,United Kingdom
540255,2011-01-05 16:50:00,ANONYMOUS,United Kingdom
575949,2011-11-13 11:51:00,16711,United Kingdom
574482,2011-11-04 12:47:00,17193,United Kingdom
545176,2011-02-28 14:19:00,ANONYMOUS,United Kingdom
561365,2011-07-26 15:44:00,ANONYMOUS,United Kingdom
554547,2011-05-25 09:37:00,13102,United Kingdom
543049,2011-02-03 10:09:00,ANONYMOUS,United Kingdom
570121,2011-10-07 12:49:00,13419,United Kingdom
572380,2011-10-24 11:51:00,16019,United Kingdom
574323,2011-11-03 19:50:00,16438,United Kingdom
550806,2011-04-20 15:44:00,14334,United Kingdom
565210,2011-09-01 17:09:00,17750,United Kingdom
540558,2011-01-10 10:04:00,ANONYMOUS,United Kingdom
541976,2011-01-24 14:39:00,16168,United Kingdom
556185,2011-06-09 11:40:00,16592,United Kingdom
547903,2011-03-28 11:59:00,15039,United Kingdom
544940,2011-02-25 10:19:00,16592,United Kingdom
558310,2011-06-28 11:20:00,16671,United Kingdom
581400,2011-12-08 13:36:00,14056,United Kingdom
C548724,2011-04-04 09:04:00,15632,United Kingdom
561035,2011-07-24 11:52:00,17312,United Kingdom
563920,2011-08-21 14:00:00,16407,United Kingdom
560693,2011-07-20 12:01:00,13136,United Kingdom
565127,2011-09-01 12:28:00,13147,United Kingdom
547029,2011-03-20 10:17:00,15465,United Kingdom
581174,2011-12-07 15:08:00,13769,United Kingdom
559864,2011-07-13 10:38:00,14916,United Kingdom
559062,2011-07-06 10:09:00,13253,United Kingdom
C545672,2011-03-06 10:13:00,15304,United Kingdom
581211,2011-12-07 18:36:00,ANONYMOUS,United Kingdom
C550668,2011-04-20 09:49:00,12457,Switzerland
571031,2011-10-13 12:30:00,15005,United Kingdom
C545537,2011-03-03 14:14:00,16212,United Kingdom
541679,2011-01-20 14:17:00,15422,United Kingdom
537639,2010-12-07 15:29:00,ANONYMOUS,United Kingdom
548566,2011-04-01 10:27:00,17288,United Kingdom
580688,2011-12-05 15:38:00,15550,United Kingdom
575176,2011-11-08 18:29:00,ANONYMOUS,United Kingdom
542422,2011-01-27 19:33:00,14702,United Kingdom
